trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
176,32,0.5327252822829964,transform,8,256,0.004911262059580555,1,max,True,0.00013660989843347277,0.9652014652014652,0.946941975953999,COMPLETE
177,512,0.5859387618444812,transform,4,128,0.004261569610310893,1,max,True,0.00023312898179465402,0.9688644688644689,0.9519079979090433,COMPLETE
178,32,0.5052184288339634,concat,4,256,0.003031099714132943,1,max,True,0.0008938545292897342,0.9743589743589743,0.8640878201777313,COMPLETE
179,32,0.5415995284815148,transform,4,128,0.00379091805427787,1,max,True,0.0006117261546190012,0.9706959706959707,0.9495556717198118,COMPLETE
180,256,0.6641610958934896,transform,4,256,0.0055968506960005,1,max,True,4.1737572613789e-05,0.9706959706959707,0.9069524307370622,COMPLETE
181,32,0.5189701052631926,transform,4,256,0.0035860435818603977,1,max,True,0.00017292138541540178,0.9706959706959707,0.9631468897020387,COMPLETE
182,32,0.6800876157119395,transform,4,256,0.00507236653433347,1,max,True,0.00014371584267135293,0.6355311355311355,0.41008886565603764,COMPLETE
183,32,0.5161647929540327,transform,4,256,0.0028081411289865195,1,max,True,0.00010764845798405622,0.9725274725274725,0.9673288029273392,COMPLETE
184,32,0.5263599030264335,transform,4,256,0.0062790832896795525,1,max,True,0.0007830760925869475,0.9615384615384616,0.42524830109775225,COMPLETE
185,32,0.5103499495855063,transform,4,256,0.0006916818992417177,1,max,True,0.00012536265773338141,0.9706959706959707,0.9587036069001568,COMPLETE
186,32,0.5001490600548593,concat,8,256,0.004391041819564872,1,mean,True,0.0009134839748130933,0.9267399267399268,0.8954521693674856,COMPLETE
187,32,0.5735027936675683,transform,4,128,0.003215517989226158,1,max,True,9.664505007046467e-05,0.9743589743589743,0.9639309984317825,COMPLETE
188,64,0.5140786892852912,transform,4,64,0.0008541605268301463,1,max,True,1.1280258426291878e-05,0.9652014652014652,0.9474647151071616,COMPLETE
189,128,0.5229530971872485,voting,4,256,0.0019753850285899577,1,max,True,0.00015151556572842547,0.9706959706959707,0.9660219550444328,COMPLETE
190,32,0.5046940578835236,transform,4,128,0.005530213835081247,1,add,True,0.0007144067421039192,0.7014652014652014,0.4992158912702561,COMPLETE
191,32,0.5285149015869937,transform,4,256,0.002809985213397652,3,max,True,0.0007977286187285458,0.9395604395604396,0.9273392577104025,COMPLETE
192,32,0.5163608499249039,transform,4,256,0.002549355234386154,1,max,True,0.0009998904758229568,0.967032967032967,0.9150548876110821,COMPLETE
193,32,0.5699717840649272,transform,4,256,0.0022901165816126266,1,max,True,0.0008441203195683938,0.9688644688644689,0.9686356508102457,COMPLETE
